Platform,business_id,city,state,postal_code,score,review_count,Gender,CEO_sch_cat,CEO_grd_yr,field_cat,ZIP Code,Business_ID_other,Rural_metropolitan_Desc,Tot_Clms_Services,Brnd_Tot_Clms_Services,Gnrc_Tot_Clms_Services,Othr_Tot_Clms_Services,LIS_Tot_Clms_Services,Opioid_Tot_Clms_Services,Antbtc_Tot_Clms_Services
Platform 1,1902048259,Saint Petersburg,FL,33711,4.5,22,M,201,2009,3,337051300,1902048259,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,11,13,0,0,0,0
Platform 1,1831159037,Indianapolis,IN,46256,4,18,M,108,1989,54,477126517,1831159037,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",7231,81,7150,0,5044,4750,0
Platform 1,1588989453,Fenton,MO,63026,5,5,F,108,2007,45,630262387,1588989453,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",15,0,15,0,0,0,
Platform 1,1902828213,Boise,ID,83704,3,23,F,187,1999,62,837061309,,,,,,,,,
Platform 1,1932543998,Santa Barbara,CA,93101,5,5,M,108,2013,40,931055308,1932543998,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1252,,1066,,633,,21
Platform 1,1568824951,Santa Barbara,CA,93101,4,37,F,23,2016,3,931056219,,,,,,,,,
Platform 1,1801809660,Santa Barbara,CA,93101,4,5,F,223,1997,25,931053101,1801809660,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6518,1643,4736,139,5007,140,174
Platform 1,1669565669,Meridian,ID,83642,5,20,M,82,1998,38,836428531,1669565669,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",244,,220,,97,23,22
Platform 1,1104021526,Metairie,LA,70006,5,5,M,108,2001,51,700062755,1104021526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,,609,,139,187,
Platform 1,1043244049,Franklin,TN,37067,4,6,M,108,2000,11,370678287,,,,,,,,,
Platform 1,1760076442,Philadelphia,PA,19124,4.5,10,F,108,2020,45,324054542,1760076442,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",124,0,124,0,,0,
Platform 1,1750335048,Schwenksville,PA,19473,4.5,9,M,116,1969,19,194732364,1750335048,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",12,,,0,0,0,
Platform 1,1659317626,Edmonton,AB,T6G 0T3,5,10,M,74,2012,3,104672401,,,,,,,,,
Platform 1,1760515456,Saint Petersburg,FL,33710,4.5,5,M,60,1995,11,337055608,,,,,,,,,
Platform 1,1457927212,Harvey,LA,70058,2.5,22,F,108,2020,45,700582377,1457927212,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,,246,,69,,16
Platform 1,1235660010,Marlton,NJ,08053,2.5,6,M,207,2017,51,80531227,1235660010,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",145,11,134,0,11,68,35
Platform 1,1548535883,New Orleans,LA,70115,4,5,M,145,2008,29,701212429,1548535883,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,,656,,211,117,16
Platform 1,1598833543,Tampa,FL,33614,5,5,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1578902037,Ambler,PA,19002,4,5,F,108,2013,49,190022823,1578902037,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",45,20,25,0,0,0,
Platform 1,1578029260,Reno,NV,89523,4.5,11,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1093896185,Fairview Heights,IL,62208,3,11,M,48,1997,49,622082042,,,,,,,,,
Platform 1,1366848137,Tucson,AZ,85719,3.5,7,M,108,2014,59,857112602,,,,,,,,,
Platform 1,1407988843,Clifton Heights,PA,19018,2.5,10,M,108,1982,21,190181116,1407988843,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3983,,3490,,616,314,197
Platform 1,1326502774,Downingtown,PA,19335,3.5,25,M,108,2018,45,193352657,1326502774,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",128,,118,,26,0,47
Platform 1,1104883289,Bensalem,PA,19020,2,10,M,108,1997,58,190202071,,,,,,,,,
Platform 1,1871886135,Philadelphia,PA,19106,4.5,52,F,108,2005,58,956429375,,,,,,,,,
Platform 1,1710989108,Moorestown,NJ,08057,5,12,M,135,1987,18,80573130,,,,,,,,,
Platform 1,1265788962,Norristown,PA,19403,2,37,M,125,2008,71,194011389,1265788962,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,11,138,0,112,,
Platform 1,1295741650,West Chester,PA,19382,2,13,M,108,1998,10,193804264,,,,,,,,,
Platform 1,1407850779,Tampa,FL,33602,3.5,25,M,108,1999,14,328061110,1407850779,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,30,291,0,103,51,73
Platform 1,1821040866,Philadelphia,PA,19124,2,7,M,210,1998,18,191115729,,,,,,,,,
Platform 1,1558528406,Nashville,TN,37203,4,5,F,204,2008,17,54011473,1558528406,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",621,22,599,0,114,0,37
Platform 1,1710924980,Havertown,PA,19083,1,6,F,51,2001,17,190833400,1710924980,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1072,114,958,0,305,0,60
Platform 1,1457900599,Cherry Hill,NJ,08003,4,19,M,108,2016,59,80022223,1457900599,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4449,581,3838,30,1123,74,177
Platform 1,1699714758,Fenton,MO,63026,4,5,F,154,1997,15,630262394,,,,,,,,,
Platform 1,1891134227,Brandon,FL,33511,5,6,F,10,2013,46,335115921,1891134227,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",17,,14,,,,
Platform 1,1821040866,Indianapolis,IN,46204,4,7,M,210,1998,18,462378606,,,,,,,,,
Platform 1,1396830535,Temple Terrace,FL,33617,3,10,M,84,1999,21,336173300,1396830535,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",141,16,125,0,32,,62
Platform 1,1609166461,Maple Shade,NJ,08052,1,9,M,122,2011,21,80522411,1609166461,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5081,536,4511,34,1813,118,42
Platform 1,1154395671,Saint Petersburg,FL,33702,4,5,M,134,1973,69,100061901,1154395671,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2382,352,2010,20,737,86,54
Platform 1,1154465516,Wesley Chapel,FL,33544,3.5,8,F,108,1997,58,33544,,,,,,,,,
Platform 1,1063517050,Saint Petersburg,FL,33704,4,18,F,174,1984,17,337138012,1063517050,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,14,301,0,39,0,23
Platform 1,1386390219,Greenwood,IN,46142,1.5,6,F,108,2021,45,461431070,,,,,,,,,
Platform 1,1912364456,Newtown,PA,18940,4,13,M,108,2015,11,189403434,,,,,,,,,
Platform 1,1134324825,Brentwood,TN,37027,2.5,5,F,106,2005,51,370275721,1134324825,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",171,,164,,17,28,
Platform 1,1336596568,Sparks,NV,89434,3.5,17,M,146,2015,19,894349641,1336596568,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",232,,206,,69,23,100
Platform 1,1639257363,Smyrna,TN,37167,4.5,13,M,108,1993,21,957579400,1639257363,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6709,583,6059,67,800,500,173
Platform 1,1093168130,Sparks,NV,89434,3.5,41,F,108,2016,59,894360836,1093168130,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2309,537,1758,14,1355,,94
Platform 1,1134216021,Clearwater,FL,33764,2,9,F,108,1982,10,337561041,,,,,,,,,
Platform 1,1154395671,Clearwater,FL,33762,4.5,12,M,134,1973,69,100061901,1154395671,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2382,352,2010,20,737,86,54
Platform 1,1851317564,Tucson,AZ,85718,4,17,M,132,1988,3,945382299,,,,,,,,,
Platform 1,1437123254,Saint Louis,MO,63141,3.5,11,M,126,2004,5,631171811,1437123254,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2723,,1785,,646,,23
Platform 1,1194833590,Narberth,PA,19072,2,5,M,2,1983,17,191152139,1194833590,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1320,87,1233,0,710,0,81
Platform 1,1083000392,Nashville,TN,37214,3.5,22,F,216,2015,24,372320028,1083000392,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",12,0,12,0,0,,0
Platform 1,1437123254,Saint Louis,MO,63141,4.5,14,M,126,2004,5,631171811,1437123254,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2723,,1785,,646,,23
Platform 1,1740768621,Glen Mills,PA,19342,3,9,F,108,2018,59,193421053,1740768621,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",107,,105,,16,69,
Platform 1,1609864370,Columbus,NJ,08022,3.5,7,M,113,1987,46,80221004,1609864370,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",140,23,117,0,14,,
Platform 1,1265788962,Norristown,PA,19403,4.5,7,M,125,2008,71,194011389,1265788962,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,11,138,0,112,,
Platform 1,1275881773,Sparks,NV,89434,4,10,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1033257514,Sparks,NV,89431,1.5,11,M,108,2003,34,894349638,1033257514,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6726,914,5812,0,1158,0,
Platform 1,1073511697,Wilmington,DE,19806,2.5,8,M,191,1998,21,198053420,,,,,,,,,
Platform 1,1700221603,Marlton,NJ,08053,1.5,9,M,108,2013,33,80532177,1700221603,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,22,224,0,95,0,
Platform 1,1588859581,Tucson,AZ,85716,4,19,F,155,2004,41,857113777,1588859581,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1763,385,1378,0,76,0,
Platform 1,1376651075,Santa Barbara,CA,93105,5,26,M,67,1982,11,931053372,,,,,,,,,
Platform 1,1487826764,Reno,NV,89509,5,5,F,188,2008,17,895095240,1487826764,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",765,,757,,36,38,422
Platform 1,1407815236,Philadelphia,PA,19128,2.5,20,M,113,1988,22,191413047,1407815236,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",276,64,212,0,84,,23
Platform 1,1578029260,Reno,NV,89509,4.5,8,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1932139094,Gibbsboro,NJ,08026,4.5,7,M,108,1998,21,80433518,1932139094,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4964,670,4268,26,311,279,136
Platform 1,1730409970,Tampa,FL,33613,1.5,10,M,189,2010,53,336255814,1730409970,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",375,32,343,0,115,,48
Platform 1,1689193146,Evesham,NJ,08053,4,10,F,108,2017,59,80534116,1689193146,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",543,20,523,0,133,0,
Platform 1,1437123254,Saint Louis,MO,63141,4.5,20,M,126,2004,5,631171811,1437123254,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2723,,1785,,646,,23
Platform 1,1457649162,Palm Harbor,FL,34683,4.5,17,M,170,2011,48,346842676,1457649162,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3750,1312,2438,0,254,0,66
Platform 1,1205560752,Edmonton,AB,T6E 6B8,4,10,F,108,2021,45,421298137,,,,,,,,,
Platform 1,1770977100,Glen Carbon,IL,62034,1.5,11,F,186,2015,46,620341717,1770977100,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",133,15,118,0,78,0,
Platform 1,1902214489,Nashville,TN,37211,4.5,25,M,63,2014,19,378131171,1902214489,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",468,42,426,0,257,15,156
Platform 1,1104021526,Metairie,LA,70006,5,5,M,108,2001,51,700062755,1104021526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,,609,,139,187,
Platform 1,1437123254,Saint Louis,MO,63119,4.5,17,M,126,2004,5,631171811,1437123254,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2723,,1785,,646,,23
Platform 1,1548415268,Reno,NV,89511,2.5,30,M,108,2005,3,895113037,,,,,,,,,
Platform 1,1104021526,Metairie,LA,70002,1.5,26,M,108,2001,51,700062755,1104021526,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,,609,,139,187,
Platform 1,1265031306,Richboro,PA,18954,2.5,16,M,108,2020,58,189541527,,,,,,,,,
Platform 1,1417957838,Reno,NV,89511,3.5,7,M,167,1983,21,189401885,1417957838,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6213,808,5387,18,2675,319,103
Platform 1,1598833543,Tampa,FL,33612,1,11,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1821040866,Indianapolis,IN,46222,2.5,8,M,210,1998,18,462378606,,,,,,,,,
Platform 1,1629245022,New Orleans,LA,70115,5,7,M,130,2006,21,701174736,1629245022,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6308,802,5391,115,4920,16,146
Platform 1,1558664458,Boise,ID,83713,5,5,M,108,2010,59,837024564,1558664458,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",13,0,13,0,,,0
Platform 1,1205560752,Edmonton,AB,T5E 5R8,2,9,F,108,2021,45,421298137,,,,,,,,,
Platform 1,1912902560,King of Prussia,PA,19406,4.5,49,F,113,1991,18,194062079,,,,,,,,,
Platform 1,1285262329,Indianapolis,IN,46237,4.5,7,M,68,2020,10,468251912,,,,,,,,,
Platform 1,1083709422,Indianapolis,IN,46234,4,5,F,26,1993,18,452293026,,,,,,,,,
Platform 1,1679240204,Troy,IL,62294,2,9,M,108,2021,58,627119252,,,,,,,,,
Platform 1,1902048259,Saint Petersburg,FL,33711,1.5,7,M,201,2009,3,337051300,1902048259,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",24,11,13,0,0,0,0
Platform 1,1083971436,Sparks,NV,89441,4.5,6,F,43,2006,17,211529454,1083971436,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1015,136,879,0,196,0,78
Platform 1,1124547666,Reno,NV,89523,3.5,6,F,108,2017,45,895212996,1124547666,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",33,12,21,0,,0,23
Platform 1,1720088008,Nashville,TN,37205,4.5,9,M,93,1988,3,372325100,,,,,,,,,
Platform 1,1750965760,Philadelphia,PA,19107,5,18,F,108,2017,65,191074204,,,,,,,,,
Platform 1,1013564665,Gretna,LA,70056,2.5,5,F,93,2019,58,115302105,,,,,,,,,
Platform 1,1740616986,Reno,NV,89521,2,18,F,108,2015,13,895025000,,,,,,,,,
Platform 1,1871805986,Lansdale,PA,19446,5,12,M,116,2010,31,194461259,1871805986,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",341,,282,,73,22,81
Platform 1,1275881773,Sparks,NV,89434,2,24,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1528045119,Wilmington,DE,19806,3.5,7,M,51,1994,33,198011013,1528045119,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",75,,62,,20,,
Platform 1,1437239225,Kennett Square,PA,19348,2.5,10,F,108,2006,59,193482477,1437239225,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",461,,455,,66,179,27
Platform 1,1962498550,Santa Barbara,CA,93101,4.5,15,M,202,1977,64,931055316,1962498550,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2369,1202,1167,0,286,,217
Platform 1,1740616986,Reno,NV,89509,2.5,5,F,108,2015,13,895025000,,,,,,,,,
Platform 1,1457662280,Valrico,FL,33596,4.5,20,M,108,2010,18,335965676,,,,,,,,,
Platform 1,1770674251,Limerick,PA,19468,5,8,F,108,2006,59,194683521,1770674251,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",60,,56,,,0,
Platform 1,1275881773,Sparks,NV,89436,4,13,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1336374305,Wesley Chapel,FL,33544,2,25,M,108,2004,18,335446319,,,,,,,,,
Platform 1,1467837898,Philadelphia,PA,19131,1.5,13,F,108,2015,45,427012748,1467837898,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",2473,,2142,,1188,,146
Platform 1,1578029260,Reno,NV,89521,1,11,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1275834038,Gretna,LA,70056,3,6,F,108,2008,11,165053503,,,,,,,,,
Platform 1,1730409970,Tampa,FL,33629,5,11,M,189,2010,53,336255814,1730409970,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",375,32,343,0,115,,48
Platform 1,1598833543,Tampa,FL,33618,3,9,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1972644953,Trinity,FL,34655,3,17,F,108,1992,12,605218608,,,,,,,,,
Platform 1,1366848137,Tucson,AZ,85711,4,13,M,108,2014,59,857112602,,,,,,,,,
Platform 1,1104209220,Kirkwood,MO,63122,5,8,M,129,2015,49,631225929,1104209220,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",619,537,82,0,384,,
Platform 1,1497909147,Philadelphia,PA,19107,1.5,56,F,213,1988,63,191074315,,,,,,,,,
Platform 1,1578029260,Reno,NV,89509,4.5,25,F,108,2016,66,895570001,,,,,,,,,
Platform 1,1043206642,Nashville,TN,37212,5,10,M,108,2001,10,372031448,,,,,,,,,
Platform 1,1336202365,Carpinteria,CA,93013,5,8,M,141,1995,18,930131410,,,,,,,,,
Platform 1,1336374305,Wesley Chapel,FL,33543,2,6,M,108,2004,18,335446319,,,,,,,,,
Platform 1,1629318829,Manchester,MO,63011,2,5,F,108,2012,59,630113943,,,,,,,,,
Platform 1,1558528406,Carmel,IN,46032,4.5,6,F,204,2008,17,54011473,1558528406,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",621,22,599,0,114,0,37
Platform 1,1598833543,Tampa,FL,33612,1.5,12,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1841711520,Coatesville,PA,19320,1.5,41,M,108,2016,61,193201539,1841711520,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",42,,40,,21,0,
Platform 1,1770720401,Santa Barbara,CA,93119,5,8,F,108,1997,13,931032109,,,,,,,,,
Platform 1,1386936565,Bala Cynwyd,PA,19004,4.5,9,M,108,2009,13,190043217,,,,,,,,,
Platform 1,1598833543,Tampa,FL,33617,1.5,5,M,108,2000,60,336134679,1598833543,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",87,,85,,,14,22
Platform 1,1184612111,Gibsonton,FL,33534,4,10,F,108,1998,45,335343957,1184612111,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",132,18,114,0,27,0,25
Platform 1,1275881773,Sparks,NV,89436,2.5,17,F,202,2012,58,894349688,,,,,,,,,
Platform 1,1265788962,Collegeville,PA,19426,4,5,M,125,2008,71,194263613,1265788962,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,11,138,0,112,,
